Timestamp,OperatingHours,Vibration,Temperature,Pressure,Failure,RUL,Vibration_Mean
2025-01-01 00:00:00,0.0,0.42483570765056167,60.76718907727836,103.48286247666819,0,500.0,0.3914358130761308
2025-01-01 00:01:00,0.05000500050005,0.393086790942641,61.354435228645904,102.83323598203272,0,499.94999499949995,0.3914358130761308
2025-01-01 00:02:00,0.1000100010001,0.43238445090983535,60.96716093261891,90.63480079257934,0,499.8999899989999,0.3914358130761308
2025-01-01 00:03:00,0.15001500150015,0.4761515468312029,62.601595628408305,105.79584326109766,0,499.84998499849985,0.3914358130761308
2025-01-01 00:04:00,0.2000200020002,0.3882924272830361,64.33582239997911,85.09916847501546,0,499.7999799979998,0.3914358130761308
2025-01-01 00:05:00,0.25002500250025,0.3882933021825455,60.39938719763046,93.4581534708208,0,499.74997499749975,0.3914358130761308
2025-01-01 00:06:00,0.3000300030003,0.4789608568185761,64.39645248106993,80.00910747471055,0,499.6999699969997,0.3914358130761308
2025-01-01 00:07:00,0.35003500350035,0.43837203051645424,60.628525809848796,115.58628044722337,0,499.64996499649965,0.3914358130761308
2025-01-01 00:08:00,0.4000400040004,0.3765266647800639,60.187391701466936,97.68450209612067,0,499.5999599959996,0.3914358130761308
2025-01-01 00:09:00,0.45004500450045004,0.42712848827651284,63.772847881309474,121.66887545870624,0,499.54995499549955,0.3914358130761308
2025-01-01 00:10:00,0.5000500050005,0.3768297154793949,63.72804133741281,108.02951532740576,0,499.4999499949995,0.3914358130761308
2025-01-01 00:11:00,0.55005500550055,0.376714238466709,63.58641527069958,104.48099297965612,0,499.44994499449945,0.3914358130761308
2025-01-01 00:12:00,0.6000600060006,0.41209897775112764,59.42892887808022,94.13770617045523,0,499.3999399939994,0.3914358130761308
2025-01-01 00:13:00,0.65006500650065,0.30433700196994057,60.58981686046662,89.53646426942021,0,499.34993499349935,0.3914358130761308
2025-01-01 00:14:00,0.7000700070007,0.31375528460958363,63.21479281489573,105.22973624355586,0,499.2999299929993,0.3914358130761308
2025-01-01 00:15:00,0.7500750075007501,0.3718869738079919,61.942563559169095,99.28485668849603,0,499.24992499249925,0.3914358130761308
2025-01-01 00:16:00,0.8000800080008,0.3493599802905249,59.599465419299236,86.60722826079065,0,499.1999199919992,0.3914358130761308
2025-01-01 00:17:00,0.85008500850085,0.41571410097661576,62.9952641946957,84.83132814296283,0,499.14991499149914,0.3914358130761308
2025-01-01 00:18:00,0.9000900090009001,0.3546007406127978,60.343453998042996,90.41290057213585,0,499.0999099909991,0.3914358130761308
2025-01-01 00:19:00,0.95009500950095,0.32938698136650046,65.2360568180591,118.20980375279468,0,499.04990499049904,0.3914358130761308
2025-01-01 00:20:00,1.000100010001,0.4732848389261497,65.45618713546966,122.13295627776424,0,498.999899989999,0.39385826963991016
2025-01-01 00:21:00,1.05010501050105,0.38871383150495264,63.15185222787855,102.04990955674845,0,498.94989498949894,0.3936396216680258
2025-01-01 00:22:00,1.1001100110011,0.40337931481528333,64.73900680297886,101.48944238295952,0,498.8998899889989,0.3921893648632982
2025-01-01 00:23:00,1.15011501150115,0.3287657653242224,61.77351734803105,96.63676069189184,0,498.84988498849884,0.38482007578794913
2025-01-01 00:24:00,1.2001200120012,0.37278432046504456,63.39491181411871,90.65503884265908,0,498.7998799879988,0.3840446704470496
2025-01-01 00:25:00,1.25012501250125,0.40554988023560584,64.98331501678592,113.75196250783928,0,498.74987498749874,0.3849074993497026
2025-01-01 00:26:00,1.3001300130013,0.3424543779402066,62.20340448033372,118.73601729716893,0,498.6998699869987,0.37808217540578415
2025-01-01 00:27:00,1.3501350135013501,0.4187892757922148,61.58371786509688,91.06567885504842,0,498.64986498649864,0.37710303766957215
2025-01-01 00:28:00,1.4001400140014,0.3699727704450009,58.44077676723548,99.17160322409805,0,498.5998599859986,0.376775342952819
2025-01-01 00:29:00,1.45014501450145,0.38542035951968756,61.7610029798005,95.50126131025077,0,498.54985498549854,0.37468993651497773
2025-01-01 00:30:00,1.5001500150015001,0.3699200704686922,63.496626757473486,95.79753359318588,0,498.4998499849985,0.3743444542644426
2025-01-01 00:31:00,1.55015501550155,0.4926196763788199,64.35455747547513,111.85931053145846,0,498.44984498449844,0.3801397261600482
2025-01-01 00:32:00,1.6001600160016,0.39933128399208767,63.00559139236341,86.88011580286829,0,498.3998399839984,0.37950134147209613
2025-01-01 00:33:00,1.6501650165016502,0.34712098885920106,60.653224597938056,104.66479852678421,0,498.34983498349834,0.3816405408165592
2025-01-01 00:34:00,1.7001700170017,0.44113418299256757,58.25225902331459,107.28254947538785,0,498.2998299829983,0.3880094857357084
2025-01-01 00:35:00,1.75017501750175,0.3389651689716694,60.704640697856235,98.57845342997783,0,498.24982498249824,0.3863633954938922
2025-01-01 00:36:00,1.8001800180018002,0.4104509573056711,61.44382429626823,108.93090979935207,0,498.1998199819982,0.38941794434464955
2025-01-01 00:37:00,1.85018501850185,0.3020247094490577,60.88453946763347,101.47655884053506,0,498.14981498149814,0.38373347476827163
2025-01-01 00:38:00,1.9001900190019,0.33359936328813844,62.90539838816521,112.17165078899433,0,498.0998099809981,0.3826834059020387
2025-01-01 00:39:00,1.9501950195019502,0.40985218961893,66.02091803097346,84.77748380326284,0,498.04980498049804,0.3867066663146602
2025-01-01 00:40:00,2.000200020002,0.4369329309200586,62.43204312229208,96.51213575952282,0,497.999799979998,0.38488907091435565
2025-01-01 00:41:00,2.05020502050205,0.4085785020770012,61.60976519932217,99.2818444230816,0,497.94979497949794,0.38588230444295807
2025-01-01 00:42:00,2.1002100210021,0.39422817199770555,61.45305010455093,73.27698321194202,0,497.8997899789979,0.38542474730207915
2025-01-01 00:43:00,2.15021502150215,0.38495591143966845,62.173918964984864,89.14007099856467,0,497.84978497849784,0.38823425460785144
2025-01-01 00:44:00,2.2002200220022,0.32608551880517717,59.97422735078071,91.86369236776628,0,497.7997799779978,0.38589931452485804
2025-01-01 00:45:00,2.25022502250225,0.36401994201062915,62.060901908557405,109.4824440484776,0,497.74977497749774,0.38382281761360926
2025-01-01 00:46:00,2.3002300230023,0.37698075999159153,62.78695175727426,92.93126734091364,0,497.6997699769977,0.38554913671617846
2025-01-01 00:47:00,2.35023502350235,0.4528693679621435,62.68416085533295,91.81884862734734,0,497.64976497649764,0.3872531413246749
2025-01-01 00:48:00,2.4002400240024,0.41719474124363787,63.00151846640158,108.17523457936043,0,497.5997599759976,0.38961423986460675
2025-01-01 00:49:00,2.45024502450245,0.31186240111349556,62.427287520318956,83.8201164659999,0,497.54975497549754,0.3859363419442972
2025-01-01 00:50:00,2.5002500250025,0.4162192014701898,58.53780274287307,79.28652349637508,0,497.4997499749975,0.38825129849437207
2025-01-01 00:51:00,2.5502550255025502,0.38076149510085244,63.17806809635067,96.38388886136633,0,497.44974497449743,0.3826583894304737
2025-01-01 00:52:00,2.6002600260026,0.3661701272299889,60.48936185300126,85.52214924278881,0,497.3997399739974,0.38100033159236874
2025-01-01 00:53:00,2.65026502650265,0.4306006718133491,59.96188694543569,85.90241493716044,0,497.34973497349733,0.3851743157400761
2025-01-01 00:54:00,2.7002700270027002,0.45156747562452254,60.049517039070125,105.73467241036248,0,497.2997299729973,0.38569598037167385
2025-01-01 00:55:00,2.75027502750275,0.44658215958635455,63.10059913989498,108.76026844930647,0,497.24972497249723,0.3910768299024082
2025-01-01 00:56:00,2.8002800280028,0.35805794360263266,61.345767189022276,107.88913703312741,0,497.1997199719972,0.38845717921725625
2025-01-01 00:57:00,2.8502850285028503,0.3845588791068242,58.55950675754279,111.08848723026443,0,497.14971497149713,0.3925838877001445
